,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한화손해보험,주당액면가액(원),"5,000","5,000","5,000",
1,한화손해보험,(연결)당기순이익(백만원),"219,231","94,867","48,250",
2,한화손해보험,(별도)당기순이익(백만원),"302,103","155,943","88,383",
3,한화손해보험,(연결)주당순이익(원),"2,011",939,315,
4,한화손해보험,현금배당금총액(백만원),-,-,-,
5,한화손해보험,주식배당금총액(백만원),-,-,-,
6,한화손해보험,(연결)현금배당성향(%),-,-,-,
7,한화손해보험,현금배당수익률(%),-,-,-,보통주식
8,한화손해보험,현금배당수익률(%),-,-,-,종류주식
9,한화손해보험,주식배당수익률(%),-,-,-,보통주식
10,한화손해보험,주식배당수익률(%),-,-,-,종류주식
11,한화손해보험,주당 현금배당금(원),-,-,-,보통주식
12,한화손해보험,주당 현금배당금(원),-,-,-,종류주식
13,한화손해보험,주당 주식배당(주),-,-,-,보통주식
14,한화손해보험,주당 주식배당(주),-,-,-,종류주식
