,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,셀트리온헬스케어,주당액면가액(원),"1,000","1,000","1,000",
1,셀트리온헬스케어,(연결)당기순이익(백만원),"147,179","152,567","240,407",
2,셀트리온헬스케어,(별도)당기순이익(백만원),"37,780","76,205","302,487",
3,셀트리온헬스케어,(연결)주당순이익(원),949,977,"1,528",
4,셀트리온헬스케어,현금배당금총액(백만원),"20,164","39,856",-,
5,셀트리온헬스케어,주식배당금총액(백만원),"6,204","3,066","3,003",
6,셀트리온헬스케어,(연결)현금배당성향(%),13.70,26.12,-,
7,셀트리온헬스케어,현금배당수익률(%),0.20,0.31,-,보통주
8,셀트리온헬스케어,현금배당수익률(%),-,-,-,
9,셀트리온헬스케어,주식배당수익률(%),-,-,1.96,보통주
10,셀트리온헬스케어,주식배당수익률(%),-,-,-,
11,셀트리온헬스케어,주당 현금배당금(원),130,260,-,보통주
12,셀트리온헬스케어,주당 현금배당금(원),-,-,-,
13,셀트리온헬스케어,주당 주식배당(주),0,0,0,보통주
14,셀트리온헬스케어,주당 주식배당(주),-,-,-,
