,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,이연제약,주당액면가액(원),500,500,500,
1,이연제약,(연결)당기순이익(백만원),"7,434","5,537","3,844",
2,이연제약,(별도)당기순이익(백만원),"7,325","2,624","2,491",
3,이연제약,(연결)주당순이익(원),415,305,226,
4,이연제약,현금배당금총액(백만원),"2,738","4,563","3,464",
5,이연제약,주식배당금총액(백만원),-,-,-,
6,이연제약,(연결)현금배당성향(%),36.83,82.41,90.11,
7,이연제약,현금배당수익률(%),0.68,0.70,0.92,보통주
8,이연제약,현금배당수익률(%),-,-,-,우선주
9,이연제약,주식배당수익률(%),-,-,-,보통주
10,이연제약,주식배당수익률(%),-,-,-,우선주
11,이연제약,주당 현금배당금(원),150,250,200,보통주
12,이연제약,주당 현금배당금(원),150,250,-,우선주
13,이연제약,주당 주식배당(주),-,-,-,보통주
14,이연제약,주당 주식배당(주),-,-,-,우선주
