,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한미약품,주당액면가액(원),"2,500","2,500","2,500",
1,한미약품,(연결)당기순이익(백만원),"82,792","67,025","11,959",
2,한미약품,(별도)당기순이익(백만원),"50,327","24,456","3,019",
3,한미약품,(연결)주당순이익(원),"6,648","5,375",977,
4,한미약품,현금배당금총액(백만원),"6,105","5,992","5,881",
5,한미약품,주식배당금총액(백만원),-,-,-,
6,한미약품,(연결)현금배당성향(%),7.40,8.90,49.20,
7,한미약품,현금배당수익률(%),0.20,0.20,0.20,보통주
8,한미약품,현금배당수익률(%),-,-,-,
9,한미약품,주식배당수익률(%),-,-,-,보통주
10,한미약품,주식배당수익률(%),-,-,-,
11,한미약품,주당 현금배당금(원),500,500,500,보통주
12,한미약품,주당 현금배당금(원),-,-,-,
13,한미약품,주당 주식배당(주),-,-,-,보통주
14,한미약품,주당 주식배당(주),-,-,-,
