,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,인바이오젠,주당액면가액(원),500,500,500,
1,인바이오젠,(연결)당기순이익(백만원),"-119,687","94,125","-45,078",
2,인바이오젠,(별도)당기순이익(백만원),-,-,-,
3,인바이오젠,(연결)주당순이익(원),"-1,650","1,753","-1,090",
4,인바이오젠,현금배당금총액(백만원),-,-,-,
5,인바이오젠,주식배당금총액(백만원),-,-,-,
6,인바이오젠,(연결)현금배당성향(%),-,-,-,
7,인바이오젠,현금배당수익률(%),-,-,-,보통주
8,인바이오젠,현금배당수익률(%),-,-,-,우선주
9,인바이오젠,주식배당수익률(%),-,-,-,보통주
10,인바이오젠,주식배당수익률(%),-,-,-,우선주
11,인바이오젠,주당 현금배당금(원),-,-,-,보통주
12,인바이오젠,주당 현금배당금(원),-,-,-,우선주
13,인바이오젠,주당 주식배당(주),-,-,-,보통주
14,인바이오젠,주당 주식배당(주),-,-,-,우선주
