,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,NICE평가정보,주당액면가액(원),500,500,500,
1,NICE평가정보,(연결)당기순이익(백만원),"52,698","54,679","47,176",
2,NICE평가정보,(별도)당기순이익(백만원),"53,115","52,601","44,989",
3,NICE평가정보,(연결)주당순이익(원),882,915,789,
4,NICE평가정보,현금배당금총액(백만원),"22,052","19,728","16,440",
5,NICE평가정보,주식배당금총액(백만원),-,-,-,
6,NICE평가정보,(연결)현금배당성향(%),42.00,36.10,34.90,
7,NICE평가정보,현금배당수익률(%),2.80,1.80,1.20,보통주
8,NICE평가정보,현금배당수익률(%),-,-,-,우선주
9,NICE평가정보,주식배당수익률(%),-,-,-,보통주
10,NICE평가정보,주식배당수익률(%),-,-,-,우선주
11,NICE평가정보,주당 현금배당금(원),370,330,275,보통주
12,NICE평가정보,주당 현금배당금(원),-,-,-,우선주
13,NICE평가정보,주당 주식배당(주),-,-,-,보통주
14,NICE평가정보,주당 주식배당(주),-,-,-,우선주
