,tag,제 47 기,제 46 기,제 45 기
0,자산,,,
1,유동자산,171430957662,153240342931,114775854261
2,"현금및현금성자산 (주6,29)",20621797242,11939886910,5956478918
4,"기타유동금융자산 (주6,12,13,29)",11468927574,0,240000000
5,기타유동자산 (주8),1418206711,608911817,855395754
6,재고자산 (주7),34697854045,34441876711,17261411115
7,비유동자산,479786817393,447623371511,452010299341
9,"기타비유동금융자산 (주6,12,29)",1704105966,36700000,36700000
10,"유형자산 (주9,15,32,33)",445256288904,415881900123,420323591140
11,무형자산 (주10),12644058831,12459076706,11063408747
13,기타비유동자산 (주8),7187000,0,0
14,이연법인세자산 (주23),69618538,82026575,981244169
15,자산총계,651217775055,600863714442,566786153602
16,부채,,,
17,유동부채,186309618375,204562244334,187552182112
20,"기타유동금융부채 (주6,17,29,32,33)",1595283553,1527268826,1354953980
21,기타유동부채 (주16),4024492589,3816728461,3719436587
23,비유동부채,98400387272,52700151897,54813212594
25,"기타비유동금융부채 (주6,17,29,32,33)",1968990853,1805879245,1614114910
26,기타비유동부채 (주16),91314717,13645265,16360859
27,확정급여부채 (주19),3334166463,7789945627,7264232981
28,기타장기종업원급여부채 (주19),304482534,255152476,241209508
29,이연법인세부채 (주23),22902955563,23838100714,22879994336
30,부채총계,284710005647,257262396231,242365394706
40,자본과부채총계,651217775055,600863714442,566786153602
