,corp_name,se,thstrm,frmtrm,lwfr
0,삼성바이오로직스,주당액면가액(원),"2,500","2,500","2,500"
1,삼성바이오로직스,(연결)당기순이익(백만원),"240,975","202,904","224,109"
2,삼성바이오로직스,(별도)당기순이익(백만원),"250,969",-,-
3,삼성바이오로직스,(연결)주당순이익(원),"3,642","3,067","3,387"
4,삼성바이오로직스,현금배당금총액(백만원),-,-,-
5,삼성바이오로직스,주식배당금총액(백만원),-,-,-
6,삼성바이오로직스,(연결)현금배당성향(%),-,-,-
7,삼성바이오로직스,현금배당수익률(%),-,-,-
8,삼성바이오로직스,현금배당수익률(%),-,-,-
9,삼성바이오로직스,주식배당수익률(%),-,-,-
10,삼성바이오로직스,주식배당수익률(%),-,-,-
11,삼성바이오로직스,주당 현금배당금(원),-,-,-
12,삼성바이오로직스,주당 현금배당금(원),-,-,-
13,삼성바이오로직스,주당 주식배당(주),-,-,-
14,삼성바이오로직스,주당 주식배당(주),-,-,-
