,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,제일약품,주당액면가액(원),500,500,500,
1,제일약품,(연결)당기순이익(백만원),"6,965",-,-,
2,제일약품,(별도)당기순이익(백만원),"9,169","-10,239","-5,013",
3,제일약품,(연결)주당순이익(원),473,-,-,
4,제일약품,현금배당금총액(백만원),"1,023","1,023",876,
5,제일약품,주식배당금총액(백만원),-,-,-,
6,제일약품,(연결)현금배당성향(%),14.70,-,-,
7,제일약품,현금배당수익률(%),0.10,0.20,0.10,보통주
8,제일약품,현금배당수익률(%),-,-,-,
9,제일약품,주식배당수익률(%),-,-,-,보통주
10,제일약품,주식배당수익률(%),-,-,-,
11,제일약품,주당 현금배당금(원),70,70,60,보통주
12,제일약품,주당 현금배당금(원),-,-,-,
13,제일약품,주당 주식배당(주),-,-,-,보통주
14,제일약품,주당 주식배당(주),-,-,-,
