,corp_name,se,thstrm,frmtrm,lwfr
0,레고켐바이오,주당액면가액(원),500,500,500
1,레고켐바이오,(연결)당기순이익(백만원),-,"12,476","-26,073"
2,레고켐바이오,(별도)당기순이익(백만원),"-6,986","16,004","-24,897"
3,레고켐바이오,(연결)주당순이익(원),-307,"1,281","-2,446"
4,레고켐바이오,현금배당금총액(백만원),-,-,-
5,레고켐바이오,주식배당금총액(백만원),-,-,-
6,레고켐바이오,(연결)현금배당성향(%),-,-,-
7,레고켐바이오,현금배당수익률(%),-,-,-
8,레고켐바이오,현금배당수익률(%),-,-,-
9,레고켐바이오,주식배당수익률(%),-,-,-
10,레고켐바이오,주식배당수익률(%),-,-,-
11,레고켐바이오,주당 현금배당금(원),-,-,-
12,레고켐바이오,주당 현금배당금(원),-,-,-
13,레고켐바이오,주당 주식배당(주),-,-,-
14,레고켐바이오,주당 주식배당(주),-,-,-
