,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,NICE평가정보,주당액면가액(원),500,500,500,
1,NICE평가정보,(연결)당기순이익(백만원),"47,176","40,781","38,305",
2,NICE평가정보,(별도)당기순이익(백만원),"44,989","39,602","37,057",
3,NICE평가정보,(연결)주당순이익(원),789,682,641,
4,NICE평가정보,현금배당금총액(백만원),"16,440","13,750","11,359",
5,NICE평가정보,주식배당금총액(백만원),-,-,-,
6,NICE평가정보,(연결)현금배당성향(%),34.90,33.70,29.60,
7,NICE평가정보,현금배당수익률(%),1.20,1.70,1.70,보통주
8,NICE평가정보,현금배당수익률(%),-,-,-,우선주
9,NICE평가정보,주식배당수익률(%),-,-,-,보통주
10,NICE평가정보,주식배당수익률(%),-,-,-,우선주
11,NICE평가정보,주당 현금배당금(원),275,230,190,보통주
12,NICE평가정보,주당 현금배당금(원),-,-,-,우선주
13,NICE평가정보,주당 주식배당(주),-,-,-,보통주
14,NICE평가정보,주당 주식배당(주),-,-,-,우선주
