,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,일성신약,주당액면가액(원),"5,000","5,000","5,000",
1,일성신약,(연결)당기순이익(백만원),"3,220","6,719","2,946",
2,일성신약,(별도)당기순이익(백만원),"3,220","6,719","2,946",
3,일성신약,(연결)주당순이익(원),"2,100","4,859","2,192",
4,일성신약,현금배당금총액(백만원),"1,150","1,150","1,008",
5,일성신약,주식배당금총액(백만원),-,-,-,
6,일성신약,(연결)현금배당성향(%),35.71,17.12,34.22,
7,일성신약,현금배당수익률(%),0.87,0.91,0.78,보통주식
8,일성신약,현금배당수익률(%),-,-,-,종류주식
9,일성신약,주식배당수익률(%),-,-,-,보통주식
10,일성신약,주식배당수익률(%),-,-,-,종류주식
11,일성신약,주당 현금배당금(원),750,750,750,보통주식
12,일성신약,주당 현금배당금(원),-,-,-,종류주식
13,일성신약,주당 주식배당(주),-,-,-,보통주식
14,일성신약,주당 주식배당(주),-,-,-,종류주식
