,corp_name,se,thstrm,frmtrm,lwfr
0,한올바이오파마,주당액면가액(원),500,500,500
1,한올바이오파마,(연결)당기순이익(백만원),"19,764","19,174","3,300"
2,한올바이오파마,(별도)당기순이익(백만원),"19,864","19,001","3,332"
3,한올바이오파마,(연결)주당순이익(원),386,375,64
4,한올바이오파마,현금배당금총액(백만원),-,-,-
5,한올바이오파마,주식배당금총액(백만원),-,-,-
6,한올바이오파마,(연결)현금배당성향(%),-,-,-
7,한올바이오파마,현금배당수익률(%),-,-,-
8,한올바이오파마,현금배당수익률(%),-,-,-
9,한올바이오파마,주식배당수익률(%),-,-,-
10,한올바이오파마,주식배당수익률(%),-,-,-
11,한올바이오파마,주당 현금배당금(원),-,-,-
12,한올바이오파마,주당 현금배당금(원),-,-,-
13,한올바이오파마,주당 주식배당(주),-,-,-
14,한올바이오파마,주당 주식배당(주),-,-,-
